category,transit_period,transit_duration,transit_depth,transit_depth,planet_radius,star_temperature,star_radius,star_surface_gravity,star_brightness
CONFIRMED,7.187,2.39112,1195.0,1195.0,,4391.0,0.617099,4.69431,1.2024164661271757
CONFIRMED,7.187257,2.57,,,2.41,4599.0,0.63,4.65,1.2024164661271757
CONFIRMED,7.18662,2.808,1829.0,1829.0,2.58,,0.584,,1.2024164661271757
CONFIRMED,4.688625,2.3136,1777.0,1777.0,3.8,5220.0,0.828,4.545,-0.19775075036215986
CONFIRMED,4.6886342,2.651,1469.0,1469.0,3.36071,4954.0,0.87,4.47,-0.19775075036215986
CONFIRMED,4.688418,2.75,,,3.26,5077.0,0.85,4.5,-0.19775075036215986
CONFIRMED,12.550896,2.8296,858.0,858.0,2.6,5220.0,0.828,4.545,-0.19775075036215986
CONFIRMED,12.550171,3.68,,,2.67,5077.0,0.85,4.5,-0.19775075036215986
CONFIRMED,9.0333,3.432,1028.0,1028.0,2.75,,0.825,,0.8292011627772309
CONFIRMED,9.032178,3.25,,,1.38,4385.0,0.49,4.78,0.8292011627772309
CONFIRMED,9.029,3.00888,682.0,682.0,,5274.0,0.786068,4.60139,0.8292011627772309
CONFIRMED,2.399964,,,,1.32,4402.71,0.619575,,0.6773537599436746
CONFIRMED,2.39901,1.992,404.0,404.0,1.27,,0.603,,0.6773537599436746
CONFIRMED,2.3996463,1.76,436.0,436.0,1.52,4326.0,0.67,,0.6773537599436746
CONFIRMED,2.39984,2.064,,,1.4,4680.0,0.72,4.56,0.6773537599436746
CONFIRMED,2.39991,1.74,,,1.08,4426.0,0.601,4.697,0.6773537599436746
CONFIRMED,5.60906,1.9,,,1.69,4426.0,0.601,4.697,0.6773537599436746
CONFIRMED,5.60912,2.05,,,2.09,4680.0,0.72,4.56,0.6773537599436746
CONFIRMED,5.6084,,,,2.2,4523.0,0.69,,0.6773537599436746
CONFIRMED,5.60967748,2.29,930.0,930.0,,4323.44,0.779092,4.4874,0.6773537599436746
CONFIRMED,5.6089465,1.84,889.0000000000001,889.0000000000001,2.17,4326.0,0.67,,0.6773537599436746
CONFIRMED,5.608352,,,,1.93,4402.71,0.619575,,0.6773537599436746
CONFIRMED,5.60871,1.7976,938.0,938.0,1.9,,0.603,,0.6773537599436746
CONFIRMED,4.163873,2.75,,,1.54,5789.0,1.04,4.39,0.2809649573661189
CONFIRMED,19.991944,4.94,,,2.74,5789.0,1.04,4.39,0.2809649573661189
CONFIRMED,19.9901,4.56,748.0,748.0,2.81,,1.006,,0.2809649573661189
CONFIRMED,19.991,4.266,542.0,542.0,,5799.0,0.977396,4.47496,0.2809649573661189
CONFIRMED,7.80651068,3.2,530.0,530.0,,5739.0,1.03974,4.41706,0.7340678501586172
CONFIRMED,7.806,2.74992,477.0,477.0,,5739.0,1.03974,4.41706,0.7340678501586172
CONFIRMED,7.806164,2.78,,,2.54,5769.0,1.05,4.4,0.7340678501586172
CONFIRMED,7.80692,2.808,680.9999999999999,680.9999999999999,3.03,,1.103,,0.7340678501586172
CONFIRMED,3.665912,1.63,,,1.37,5791.0,0.95,4.47,-1.0307770647020686
CONFIRMED,8.236486,3.1032,400.99999999999994,400.99999999999994,2.0,5930.0,0.923,4.497,-1.0307770647020686
CONFIRMED,8.234885,3.59,,,1.92,5791.0,0.95,4.47,-1.0307770647020686
CONFIRMED,14.869943,2.8632,1900.0,1900.0,4.4,5930.0,0.923,4.497,-1.0307770647020686
CONFIRMED,14.871387,4.14,,,2.23,5791.0,0.95,4.47,-1.0307770647020686
CONFIRMED,3.793306,1.53,,,1.56,3669.0,0.41,4.86,0.9853173681000836
CONFIRMED,3.794,1.39008,1007.0,1007.0,,3510.0,0.421881,4.80673,0.9853173681000836
CONFIRMED,5.7385647,,,,2.25,5790.0,0.92,4.49,0.5730730134194258
CONFIRMED,21.0267366,,,,2.29,5568.0,0.86,4.52,0.38524570389036883
CONFIRMED,16.3488637,,,,3.72,5794.0,1.0,4.43,0.39805211135825846
CONFIRMED,11.2510285,,,,2.68,5650.0,0.91,4.49,0.47611021401968484
CONFIRMED,1.422602,1.1232,345.00000000000006,345.00000000000006,1.407,,0.729,,-0.7776980599794749
CONFIRMED,1.422614,,,,1.43,4916.0,0.718,,-0.7776980599794749
CONFIRMED,1.422619,,,,1.46748911,4944.0,0.745987,4.7,-0.7776980599794749
CONFIRMED,1.422614,1.23768,,,1.43,4916.0,0.718,4.621,-0.7776980599794749
CONFIRMED,1.4226108,1.2,365.0,365.0,1.55,4886.0,0.74,,-0.7776980599794749
CONFIRMED,1.42266,1.206,,,1.32,4924.0,0.74,4.65,-0.7776980599794749
CONFIRMED,1.422586,,,,1.291,4836.0,0.717,4.55,-0.7776980599794749
CONFIRMED,1.422647,1.047,,,1.45,4953.0,0.75,4.598,-0.7776980599794749
CONFIRMED,5.340786,,,,2.41,4836.0,0.717,4.55,-0.7776980599794749
CONFIRMED,5.3410507,,1545.0,1545.0,3.12,4953.0,0.726,4.598,-0.7776980599794749
CONFIRMED,5.34107237,-0.068,1630.0,1630.0,,4772.39,0.75412,4.56911,-0.7776980599794749
CONFIRMED,5.3408934,1.19,1210.0,1210.0,2.82,4886.0,0.74,,-0.7776980599794749
CONFIRMED,5.34059,1.267,,,2.8,4924.0,0.74,4.65,-0.7776980599794749
CONFIRMED,5.340888,1.3536,,,3.2,4916.0,0.718,4.621,-0.7776980599794749
CONFIRMED,5.340883,,,,3.58036658,4944.0,0.745987,4.7,-0.7776980599794749
CONFIRMED,5.34072,1.153,,,2.65,4953.0,0.75,4.598,-0.7776980599794749
CONFIRMED,5.340888,,,,3.2,4916.0,0.718,,-0.7776980599794749
CONFIRMED,9.79692,,,,,5679.0,0.98,4.435,-0.688053207704243
CONFIRMED,23.446873,,,,2.89705396,5869.0,0.986872,4.53,-0.7807472046146874
CONFIRMED,23.446501,5.79,808.0,808.0,2.71,5484.0,0.87,,-0.7807472046146874
CONFIRMED,23.448172,,,,2.906,5561.0,1.051,4.313,-0.7807472046146874
CONFIRMED,23.4302,,500.0,500.0,,5568.0,1.05771,4.38144,-0.7807472046146874
CONFIRMED,23.44701,5.712,783.0,783.0,3.24,,1.115,,-0.7807472046146874
CONFIRMED,15.937039,,,,2.359,5601.0,0.94,4.406,-0.4130203616081245
CONFIRMED,15.93709,3.288,590.0,590.0,1.87,,0.731,,-0.4130203616081245
CONFIRMED,15.937378,3.25,576.0,576.0,1.84,4574.0,0.7,,-0.4130203616081245
CONFIRMED,20.645099,,,,2.413,4348.0,0.625,4.726,0.3730491253495201
CONFIRMED,20.646,2.376,1320.0,1320.0,2.38,,0.58,,0.3730491253495201
CONFIRMED,20.643928,1.94,1180.0,1180.0,2.54,4396.0,0.68,,0.3730491253495201
CONFIRMED,5.02629,2.28,485.0,485.0,1.322,,0.577,,0.24803419530582949
CONFIRMED,5.025598,,,,1.332,4663.0,0.663,4.667,0.24803419530582949
CONFIRMED,5.025831,2.3,484.0,484.0,1.72,4679.0,0.72,,0.24803419530582949
CONFIRMED,9.65869,2.856,522.0,522.0,1.38,,0.577,,0.24803419530582949
CONFIRMED,9.660186,,,,1.361,4663.0,0.663,4.667,0.24803419530582949
CONFIRMED,20.201085,,,,1.948,4663.0,0.663,4.667,0.24803419530582949
CONFIRMED,20.2009,3.576,982.0,982.0,1.89,,0.577,,0.24803419530582949
CONFIRMED,5.761612,,,,1.313,5682.0,0.881,4.418,-0.8703920568899194
CONFIRMED,5.76218,2.232,174.0,174.0,1.217,,0.868,,-0.8703920568899194
CONFIRMED,5.761359,,,,1.37311054,5744.0,0.901705,4.57,-0.8703920568899194
CONFIRMED,5.7619248,2.2,225.99999999999997,225.99999999999997,1.37,5350.0,0.83,,-0.8703920568899194
CONFIRMED,4.44117,2.706,,,1.61,5413.0,0.85,4.52,-0.3447195217793764
CONFIRMED,4.4434,,,,1.39,5352.0,0.809,4.53,-0.3447195217793764
CONFIRMED,4.44118,2.3,,,1.66,5512.0,0.87,4.512,-0.3447195217793764
CONFIRMED,4.4436649,2.79,362.00000000000006,362.00000000000006,1.5,4740.0,0.72,,-0.3447195217793764
CONFIRMED,4.443774,,,,1.52572113,5382.0,0.818403,4.66,-0.3447195217793764
CONFIRMED,4.4436,2.832,358.0,358.0,1.57,,0.792,,-0.3447195217793764
CONFIRMED,6.42959,2.9016,1027.0,1027.0,2.64,,0.792,,-0.3447195217793764
CONFIRMED,6.429582,,,,2.59811964,5382.0,0.818403,4.66,-0.3447195217793764
CONFIRMED,6.42966,,,,2.41,5352.0,0.809,4.53,-0.3447195217793764
CONFIRMED,6.43032491,3.038,850.0000000000001,850.0000000000001,,4927.0,0.858018,4.47902,-0.3447195217793764
CONFIRMED,6.42904,3.127,,,2.75,5413.0,0.85,4.52,-0.3447195217793764
CONFIRMED,6.4295023,2.94,1000.0,1000.0,2.5,4740.0,0.72,,-0.3447195217793764
CONFIRMED,6.42973,2.908,,,2.65,5512.0,0.87,4.512,-0.3447195217793764
CONFIRMED,14.090907,2.74,866.0,866.0,2.33,4740.0,0.72,,-0.3447195217793764
CONFIRMED,14.09292,2.808,893.0,893.0,2.58,,0.792,,-0.3447195217793764
CONFIRMED,14.0919,2.65,,,2.59,5512.0,0.87,4.512,-0.3447195217793764
CONFIRMED,14.09229,,,,2.31,5352.0,0.809,4.53,-0.3447195217793764
CONFIRMED,14.090996,,,,2.41175864,5382.0,0.818403,4.66,-0.3447195217793764
CONFIRMED,14.09189,2.967,,,2.73,5413.0,0.85,4.52,-0.3447195217793764
CONFIRMED,2.1408063,1.569,628.0,628.0,2.59639,5372.0,1.0,4.40929,-1.1771360071922432
CONFIRMED,2.14084,,,,3.207,5377.0,0.971,4.454,-1.1771360071922432
CONFIRMED,2.14084,1.9,,,3.207,5377.0,0.971,4.454,-1.1771360071922432
CONFIRMED,3.115,1.992,23415.0,23415.0,,4952.0,0.74956,4.60227,0.9865370259541678
CONFIRMED,3.114905,,,,13.024,4925.0,0.736,4.683,0.9865370259541678
CONFIRMED,3.114878,2.3592,,,12.5,,0.77,,0.9865370259541678
CONFIRMED,3.1149085,2.3376,28460.0,28460.0,12.03,,0.718,,0.9865370259541678
CONFIRMED,3.11489307594,2.3721346,25980.701100000002,25980.701100000002,12.11200864,4973.0,0.74956,4.438,0.9865370259541678
CONFIRMED,3.11491262,2.375,26980.0,26980.0,,4952.0,0.74956,4.60227,0.9865370259541678
CONFIRMED,9.844017,3.6288,,,3.0,,0.91,,0.371829467495436
CONFIRMED,9.844,3.42504,809.0,809.0,,5500.23,0.957455,4.4581,0.371829467495436
CONFIRMED,9.844077,,,,2.945,5479.0,0.922,4.437,0.371829467495436
CONFIRMED,9.84413,3.696,1093.0,1093.0,3.23,,0.9395,,0.371829467495436
CONFIRMED,11.0213,4.32,202.0,202.0,2.25,,1.507,,-1.3698419481376387
CONFIRMED,11.02066,,,,2.061,6138.0,1.486,4.156,-1.3698419481376387
CONFIRMED,4.521953,,,,1.593,5789.0,0.907,4.386,-0.09347000383790992
CONFIRMED,4.521953,3.0,,,1.593,5789.0,0.907,4.386,-0.09347000383790992
CONFIRMED,16.43445,,,,2.213,5789.0,0.907,4.386,-0.09347000383790992
CONFIRMED,16.43445,3.6,,,2.213,5789.0,0.907,4.386,-0.09347000383790992
CONFIRMED,14.453895,,,,2.243,5822.0,1.543,4.107,0.06264620148494288
CONFIRMED,14.443,6.03504,245.0,245.0,,5826.08,1.54893,4.0792,0.06264620148494288
CONFIRMED,14.4584,6.792,298.0,298.0,2.84,,1.551,,0.06264620148494288
CONFIRMED,14.460563,,,,1.75532562,5838.0,1.065474,4.32,0.06264620148494288
CONFIRMED,5.776475,2.1,,,1.736,5937.0,1.149,4.275,-1.514371403846686
CONFIRMED,5.776475,,,,1.736,5937.0,1.149,4.275,-1.514371403846686
CONFIRMED,12.832235,,,,1.693,4200.0,0.691,4.673,0.4590350040624976
CONFIRMED,12.83306,3.408,754.0,754.0,1.82,,0.649,,0.4590350040624976
CONFIRMED,12.83724862,3.944,540.0,540.0,,4314.0,0.697984,4.57904,0.4590350040624976
CONFIRMED,2.060438,,,,2.88,4823.0,0.732,4.674,1.6475915828681218
CONFIRMED,2.060368,1.4904,1697.0,1697.0,3.16,,0.727,,1.6475915828681218
CONFIRMED,2.06,1.37808,1344.0,1344.0,,4854.0,0.736421,4.60144,1.6475915828681218
CONFIRMED,8.7783,2.904,934.0,934.0,2.27,,0.69,,0.07423295109874842
CONFIRMED,8.777247,,,,2.181,4603.0,0.751,4.615,0.07423295109874842
CONFIRMED,4.01593,,160.0,160.0,1.90553,5757.0,1.38,4.35,-0.973453145560083
CONFIRMED,4.01628,2.74,,,1.64,5758.0,1.12,4.364,-0.973453145560083
CONFIRMED,4.01593,,,,1.655,5705.0,1.141,,-0.973453145560083
CONFIRMED,4.01593,,,,1.54,5731.0,1.06,4.38,-0.973453145560083
CONFIRMED,4.01663,3.192,260.7,260.7,1.96,,1.241,,-0.973453145560083
CONFIRMED,4.01593,2.861,,,1.55,5757.0,1.1,4.35,-0.973453145560083
CONFIRMED,4.01668,,,,1.55,5679.0,0.924,4.32,-0.973453145560083
CONFIRMED,10.56098,2.38,,,2.41,5758.0,1.12,4.364,-0.973453145560083
CONFIRMED,10.56131,2.64,484.0,484.0,2.83,,1.241,,-0.973453145560083
CONFIRMED,10.56103,,,,2.49,5705.0,1.141,,-0.973453145560083
CONFIRMED,10.56104,,,,2.18,5679.0,0.924,4.32,-0.973453145560083
CONFIRMED,10.56103,2.533,,,2.42,5757.0,1.1,4.35,-0.973453145560083
CONFIRMED,10.56103,,,,2.29,5731.0,1.06,4.38,-0.973453145560083
CONFIRMED,9.401312,,,,2.729,5911.0,1.32,4.194,-0.82221557165357
CONFIRMED,9.40172,2.112,275.0,275.0,1.96,,1.13,,-0.82221557165357
CONFIRMED,7.939256,,,,1.08322371,4661.0,0.645652,4.66,-0.12518110804411411
CONFIRMED,7.9388,1.464,208.99999999999997,208.99999999999997,0.94,,0.616,,-0.12518110804411411
CONFIRMED,7.9389334,,,,1.075,4473.0,0.675,4.653,-0.12518110804411411
CONFIRMED,16.034656,,,,2.0,4473.0,0.675,4.653,-0.12518110804411411
CONFIRMED,16.035054,,,,2.05816745,4661.0,0.645652,4.66,-0.12518110804411411
CONFIRMED,16.0343,3.144,947.0000000000001,947.0000000000001,2.05,,0.616,,-0.12518110804411411
CONFIRMED,16.0382,,,,,4710.0,0.62,,-0.12518110804411411
CONFIRMED,16.038474,3.0696,,,2.0,,0.7,,-0.12518110804411411
CONFIRMED,26.804998,,,,1.53157981,4661.0,0.645652,4.66,-0.12518110804411411
CONFIRMED,26.803023,,,,1.689,4473.0,0.675,4.653,-0.12518110804411411
CONFIRMED,26.8054,2.928,522.0,522.0,1.48,,0.616,,-0.12518110804411411
CONFIRMED,21.700156,,,,2.072,5452.0,0.811,4.585,-0.03736574255001051
CONFIRMED,21.697619,,,,2.77059123,5570.0,0.88176,4.61,-0.03736574255001051
CONFIRMED,21.7,4.104,789.0,789.0,2.38,,0.811,,-0.03736574255001051
CONFIRMED,1.865979,,,,1.85861238,5231.0,0.825125,4.68,-0.2410486041821696
CONFIRMED,1.866025,1.9632,383.0,383.0,1.75,,0.878,,-0.2410486041821696
CONFIRMED,1.865962,,,,1.564,5129.0,0.804,4.655,-0.2410486041821696
CONFIRMED,2.231527,,,,1.076,3623.0,0.348,4.874,0.8840857662110462
CONFIRMED,4.194766,,,,1.191,3623.0,0.348,4.874,0.8840857662110462
CONFIRMED,4.19525,1.272,1460.0,1460.0,1.05,,0.257,,0.8840857662110462
CONFIRMED,6.6791,1.512,1690.0,1690.0,1.1,,0.257,,0.8840857662110462
CONFIRMED,6.679582,,,,1.392,3623.0,0.348,4.874,0.8840857662110462
CONFIRMED,9.71601,1.992,1750.0,1750.0,1.14,,0.257,,0.8840857662110462
CONFIRMED,9.715043,,,,1.345,3623.0,0.348,4.874,0.8840857662110462
CONFIRMED,13.6274,,,,,3860.0,0.257,,0.8840857662110462
CONFIRMED,13.62757,2.16,4370.0,4370.0,1.78,,0.257,,0.8840857662110462
CONFIRMED,13.62749,,,,2.222,3623.0,0.348,4.874,0.8840857662110462
CONFIRMED,2.380867,,,,1.539,4844.0,0.761,4.64,0.934701567155565
CONFIRMED,2.38098,1.92,506.0,506.0,1.72,,0.734,,0.934701567155565
CONFIRMED,7.47331,3.5568,661.0000000000001,661.0000000000001,2.74,,1.012,,0.12728806775143647
CONFIRMED,7.473223,,,,2.32,5749.0,0.97,4.424,0.12728806775143647
CONFIRMED,7.47372,,,,,5592.0,1.01,,0.12728806775143647
CONFIRMED,28.735998,2.9904,,,4.0,,0.35,,1.6671061085334784
CONFIRMED,28.7342,3.288,13980.0,13980.0,8.22,,0.664,,1.6671061085334784
CONFIRMED,28.735327,,,,7.322,3572.0,0.585,4.66,1.6671061085334784
CONFIRMED,6.3392677,3.02,1739.0,1739.0,3.91968,5289.0,0.93,4.46,-0.11725333199256308
CONFIRMED,6.339069,3.2,,,3.66,5367.0,0.897,4.456,-0.11725333199256308
CONFIRMED,6.33932,,,,3.9,5310.0,0.91,4.42,-0.11725333199256308
CONFIRMED,6.339069,,,,3.66,5367.0,0.897,4.456,-0.11725333199256308
CONFIRMED,8.58289,,,,2.33,5773.0,1.094,4.31,-0.7136660226400245
CONFIRMED,8.583566,3.1,,,2.118,5782.0,1.084,4.273,-0.7136660226400245
CONFIRMED,8.584043,,,,2.184,5782.0,1.084,4.273,-0.7136660226400245
CONFIRMED,20.851337,,,,2.04,5782.0,1.084,4.273,-0.7136660226400245
CONFIRMED,20.851337,5.2,,,2.04,5782.0,1.084,4.273,-0.7136660226400245
CONFIRMED,4.60547,,,,6.4,4915.0,3.08,3.58,-1.3570355406697492
CONFIRMED,4.6028,8.184,,,,4911.0,3.12057,,-1.3570355406697492
CONFIRMED,4.60543,,,,8.2,4881.0,3.88,3.44,-1.3570355406697492
CONFIRMED,4.60497,0.0,,,7.09,4993.0,2.59,3.682,-1.3570355406697492
CONFIRMED,4.60808540736,8.9037215,435.55780000000004,435.55780000000004,7.04461252,4911.0,3.12057,4.438,-1.3570355406697492
CONFIRMED,4.60543,,370.0,370.0,6.27704,4881.0,2.97,3.44,-1.3570355406697492
CONFIRMED,4.6049829,8.79,432.0,432.0,1.67,4843.0,0.74,,-1.3570355406697492
CONFIRMED,4.60497,,,,5.71,4912.0,2.93,3.58,-1.3570355406697492
CONFIRMED,3.312792,,,,4.662,5558.0,0.966,4.368,0.34743631041373974
CONFIRMED,3.3129214,2.097,1815.0,1815.0,4.28877,5512.0,0.98,4.44,0.34743631041373974
CONFIRMED,3.312792,2.5,,,4.662,5558.0,0.966,4.368,0.34743631041373974
CONFIRMED,4.622654,,,,1.371,5543.0,0.566,4.973,-0.27214987946133173
CONFIRMED,4.622654,2.7,,,1.371,5543.0,0.566,4.973,-0.27214987946133173
CONFIRMED,15.398723,3.5,,,1.85,5726.0,1.058,4.314,-0.05322129465311261
CONFIRMED,15.398723,,,,1.85,5726.0,1.058,4.314,-0.05322129465311261
CONFIRMED,10.41144,,,,,5540.0,1.12,,-0.6325587753433857
CONFIRMED,10.413181,,,,2.352,5678.0,1.071,4.321,-0.6325587753433857
CONFIRMED,5.0957983,1.772,714.0,714.0,1.92318,4197.0,0.7,4.56,-0.3459391796334605
CONFIRMED,5.095717,,,,1.692,4938.0,0.631,4.515,-0.3459391796334605
CONFIRMED,5.09582,,,,,4490.0,0.58,,-0.3459391796334605
CONFIRMED,4.803352,2.5,,,2.597,5007.0,0.783,4.628,0.830420820631315
CONFIRMED,4.803352,,,,2.597,5007.0,0.783,4.628,0.830420820631315
CONFIRMED,8.491282,2.3,,,3.395,5007.0,0.783,4.628,0.830420820631315
CONFIRMED,8.491282,,,,3.395,5007.0,0.783,4.628,0.830420820631315
CONFIRMED,0.673862,1.6,,,1.579,5236.0,0.92,4.488,0.05898722792268837
CONFIRMED,0.673862,,,,1.579,5236.0,0.92,4.488,0.05898722792268837
CONFIRMED,25.76051,,,,3.124,5236.0,0.92,4.488,0.05898722792268837
CONFIRMED,3.572326,1.3,,,2.417,5387.0,0.966,4.435,-0.7154955094211518
CONFIRMED,3.572326,,,,2.417,5387.0,0.966,4.435,-0.7154955094211518
CONFIRMED,6.393025,3.7,,,2.274,5946.0,1.239,4.227,0.11265217350241848
CONFIRMED,6.393025,,,,2.274,5946.0,1.239,4.227,0.11265217350241848
CONFIRMED,18.787839,4.7,,,5.098,5946.0,1.239,4.227,0.11265217350241848
CONFIRMED,18.787839,,,,5.098,5946.0,1.239,4.227,0.11265217350241848
REFUTED,0.76001901813,0.638738,1865.5886999999998,1865.5886999999998,7.29025894,5690.2,1.65999,4.0,-0.30264132581345077
REFUTED,0.759978,1.1,,,6.049,5690.0,1.541,3.956,-0.30264132581345077
REFUTED,0.759978,,,,6.049,5690.0,1.541,3.956,-0.30264132581345077
CONFIRMED,10.00329,,1200.0,1200.0,2.37,4197.0,0.6,,0.9773895920485326
CONFIRMED,10.0044,2.87,,,1.69,4044.0,0.435,4.849,0.9773895920485326
CONFIRMED,10.003417,,,,2.1,4014.73,0.569359,,0.9773895920485326
CONFIRMED,10.0051,2.9232,1482.0,1482.0,2.29,,0.572,,0.9773895920485326
CONFIRMED,10.00361,2.88,1460.0,1460.0,2.57,4077.0,0.62,,0.9773895920485326
CONFIRMED,10.00617969,3.036,1300.0,1300.0,,4120.0,0.684348,4.57369,0.9773895920485326
CONFIRMED,3.865053,,,,1.163,3578.0,0.382,4.847,0.7462644286994647
CONFIRMED,3.865053,1.6,,,1.163,3578.0,0.382,4.847,0.7462644286994647
CONFIRMED,6.293099,,,,2.262,4213.0,0.675,4.719,0.5547781456081533
CONFIRMED,6.293099,1.9,,,2.262,4213.0,0.675,4.719,0.5547781456081533
CONFIRMED,17.27474,5.2,,,2.678,5716.0,1.28,4.197,0.041302189038459024
CONFIRMED,17.27474,,,,2.678,5716.0,1.28,4.197,0.041302189038459024
CONFIRMED,33.589979,,,,5.333,5511.0,0.886,4.439,-0.41606950624333583
CONFIRMED,33.5920255,6.385,3352.0,3352.0,9.88421,5468.0,0.91,4.5,-0.41606950624333583
CONFIRMED,33.589979,4.9,,,5.333,5511.0,0.886,4.439,-0.41606950624333583
CONFIRMED,13.115365,2.7,,,2.53,3748.0,0.552,4.695,0.6480819714456397
CONFIRMED,13.115365,,,,2.53,3748.0,0.552,4.695,0.6480819714456397
CONFIRMED,3.435453,2.3,,,3.806,4927.0,0.765,4.685,-0.14530546263651387
CONFIRMED,3.4355113,2.11,2580.0,2580.0,4.18368,4870.0,0.8,4.53,-0.14530546263651387
CONFIRMED,3.435471,,,,4.569,4927.0,0.765,4.685,-0.14530546263651387
CONFIRMED,22.549406,,,,4.602,5784.0,0.961,4.374,-1.9589366916605913
CONFIRMED,22.549406,4.8,,,4.602,5784.0,0.961,4.374,-1.9589366916605913
CONFIRMED,4.941907,2.9,,,1.283,5563.0,0.927,4.45,-0.5051045295915257
CONFIRMED,4.941907,,,,1.283,5563.0,0.927,4.45,-0.5051045295915257
CONFIRMED,9.22453,3.7,,,1.36,5563.0,0.927,4.45,-0.5051045295915257
CONFIRMED,9.22453,,,,1.36,5563.0,0.927,4.45,-0.5051045295915257
CONFIRMED,20.978959,,,,1.677,5335.0,0.784,4.559,-0.6673190241848024
CONFIRMED,20.978959,4.4,,,1.677,5335.0,0.784,4.559,-0.6673190241848024
CONFIRMED,1.908084,2.5,,,2.482,5742.0,1.228,4.204,-0.1373776865849628
CONFIRMED,1.908084,,,,2.482,5742.0,1.228,4.204,-0.1373776865849628
CONFIRMED,3.2141,,,,0.9898,5711.0,1.375,4.1693,-0.5313271734543482
CONFIRMED,5.9382,,,,2.116,5590.0,0.977,4.412,1.4353711162573695
CONFIRMED,0.8094,,,,0.7599,4116.0,0.7,4.656,1.0676442732508067
CONFIRMED,5.3301,,,,1.2327,4116.0,0.7,4.656,1.0676442732508067
CONFIRMED,4.3696,,,,1.219,4343.0,0.732,4.621,0.7139434955662185
CONFIRMED,6.669,,,,1.9287,4343.0,0.732,4.621,0.7139434955662185
CONFIRMED,4.01798053813,1.1195616,2808.9118000000003,2808.9118000000003,1.1017624,3166.0,0.194357,5.07428,0.740166139429041
CONFIRMED,4.0179694,,,,1.015,3173.0,0.1965,5.066,0.740166139429041
CONFIRMED,13.102,2.77,,,2.66,3746.0,0.554,4.691,
CONFIRMED,6.535,2.07,,,3.31,3861.0,0.5776,4.67,
CONFIRMED,20.35919,3.6504,39120.0,39120.0,11.3,,0.55,,1.7799244600363213
CONFIRMED,20.358748,3.5904,,,10.0,,0.53,,1.7799244600363213
CONFIRMED,20.359,2.93808,33123.0,33123.0,,3728.0,0.539092,4.70337,1.7799244600363213
CONFIRMED,20.35954,,,,10.85,3728.0,0.539092,4.70337,1.7799244600363213
CONFIRMED,20.35847252,3.574,,,10.55,3711.0,0.541,4.74,1.7799244600363213
CONFIRMED,20.35507390682,3.5018936,37499.7344,37499.7344,10.50799334,3728.0,0.539092,4.70337,1.7799244600363213
CONFIRMED,6.6874352,3.1,1370.0,1370.0,2.79,4476.0,0.69,,1.1133814427789857
CONFIRMED,6.68796,3.04,,,2.15,4613.0,0.643,4.659,1.1133814427789857
CONFIRMED,6.68851,3.24,1042.0,1042.0,2.25,,0.658,,1.1133814427789857
CONFIRMED,3.471285,2.14,6380.0,6380.0,4.37,3720.0,0.5,,1.2688878191747963
CONFIRMED,3.47114,1.97,,,4.13,3939.0,0.57,4.698,1.2688878191747963
CONFIRMED,3.4712802624,2.4382015,4280.3883,4280.3883,4.2314265,3696.0,0.563,4.68275,1.2688878191747963
CONFIRMED,3.471136,2.0448,6650.0,6650.0,5.16,,0.61,,1.2688878191747963
CONFIRMED,3.471149,,,,4.51,3840.6,0.542,,1.2688878191747963
CONFIRMED,3.471341,,,,4.75,3889.72,0.587449,,1.2688878191747963
CONFIRMED,2.19945,1.44,1630.0,1630.0,2.6,,0.61,,1.2688878191747963
CONFIRMED,2.198884,,,,2.42,3840.6,0.542,,1.2688878191747963
CONFIRMED,5.65621,4.296,334.2,334.2,3.13,,1.617,,-0.41484984838925176
CONFIRMED,5.656256,4.28,342.0,342.0,2.08,5840.0,1.03,,-0.41484984838925176
CONFIRMED,5.65706,,,,2.16,5989.0,1.09,,-0.41484984838925176
CONFIRMED,5.656304,,,,2.93920584,5722.0,1.561446,4.02,-0.41484984838925176
CONFIRMED,5.65688,4.36,,,2.72,5912.0,1.58,4.101,-0.41484984838925176
CONFIRMED,5.657,,,,2.433,5912.0,1.58,4.101,-0.41484984838925176
CONFIRMED,1.7292591,1.73,23700.0,23700.0,11.0,4271.0,0.66,,1.5323339156571105
CONFIRMED,1.729257,,,,10.44,4262.1,0.685548,,1.5323339156571105
CONFIRMED,1.72926812424,1.8278099,23043.2055,23043.2055,12.6001269,4377.0,0.766495,4.50156,1.5323339156571105
CONFIRMED,1.7292684,1.689,,,6.71,4103.0,0.445,4.824,1.5323339156571105
CONFIRMED,1.7292577,1.7736,24060.0,24060.0,11.4,,0.729,,1.5323339156571105
CONFIRMED,19.15454,,,,2.47140597,6114.0,1.328888,4.11,-0.4947374378318054
CONFIRMED,19.153765,6.79,340.0,340.0,2.65,6234.0,1.32,,-0.4947374378318054
CONFIRMED,19.15344,,,,2.04,6445.0,1.12,,-0.4947374378318054
CONFIRMED,19.153,7.008,333.00000000000006,333.00000000000006,2.4,,1.25,,-0.4947374378318054
CONFIRMED,19.1541,6.73,,,2.05,6256.0,1.29,4.198,-0.4947374378318054
CONFIRMED,31.646306,4.93,1000.0,1000.0,2.53,4810.0,0.73,,0.5883187365954858
CONFIRMED,31.6551,4.632,999.0,999.0,2.48,,0.774,,0.5883187365954858
