category,transit_period,transit_duration,transit_depth,transit_depth,planet_radius,star_temperature,star_radius,star_surface_gravity,star_brightness
PC,2.2310803,3.3193427,12565.1881618,12565.1881618,16.1961401,5905.0,1.42673,4.16,1.203759042332207
PC,5.2848691,4.7725494,27277.0990883,27277.0990883,21.377066,6113.0,1.2729501,4.29,1.129932428182177
PC,3.8600722,1.93,16960.0,16960.0,10.5393,5096.5,0.77,4.59,0.8010517105412179
PC,6.8380862,2.445,34050.0,34050.0,17.4994,5912.0,0.96,4.51,0.12962775662406525
PC,3.0001627,2.892,10600.0,10600.0,15.0659,6695.0,1.45,4.27,0.4918376677070299
PC,2.0519085,1.778,10320.0,10320.0,14.7471,6386.3,1.42,,0.09684996527944675
PC,4.6606892,2.863,6370.0,6370.0,21.5363,8608.0,2.6,3.94,0.5074607271329692
PC,2.8977031,4.148,10130.0,10130.0,17.057,6397.0,1.67,4.1,0.6692053423662285
PC,4.319754,2.78,10910.0,10910.0,13.1542,5783.0,1.25,4.26,0.44711283091904525
PC,5.3305676,2.887,5820.0,5820.0,15.5434,6076.0,2.01,3.89,0.8071784005121745
PC,3.2782956,3.38,8280.0,8280.0,12.1111,5544.0,1.32,4.19,0.6857474052878114
PC,3.2420704,2.535,10600.0,10600.0,12.4447,5570.7,1.21,4.26,1.08569772659187
PC,4.36907,1.308,3970.0,3970.0,5.94716,4391.0,0.9,4.36,0.2696838893601371
PC,3.2806578,2.93,9820.0,9820.0,11.5452,5717.0,1.18,4.3,0.31980021332256425
PC,2.0694143,1.768,2900.0,2900.0,,,,,0.4326538425875872
PC,4.3636327,2.407,10410.0,10410.0,9.0556,5042.0,0.87,4.48,0.5306196152231862
FP,4.3622356,2.645,18670.0,18670.0,11.0608,4486.0,0.78,4.5,1.0049479527746596
PC,1.6832809,2.356,12430.0,12430.0,,5286.9,,,1.003048678883663
PC,2.2458338,1.462,10280.0,10280.0,8.19934,4377.0,0.76,4.51,1.0327018583430934
PC,6.3096313,2.761,4370.0,4370.0,6.46255,5829.0,0.96,4.5,0.6198242212003168
FP,2.5336422,2.865,13290.0,13290.0,29.183,6038.0,1.36,4.22,1.0396862849099842
PC,1.227961,1.69,2260.0,2260.0,,4508.0,,,0.6711658831569345
PC,3.4470312,2.677,15240.0,15240.0,11.2549,5629.0,0.9,4.53,0.8250070683276586
APC,0.247325,0.913937,2174.148068,2174.148068,10.7717369,6316.0,1.74395,3.75,0.11706804218360377
PC,11.4520097,3.017,1500.0,1500.0,9.64471,6193.0,1.52,4.15,0.34228516551597543
CP,0.8831279,1.651686,2068.0674877,2068.0674877,4.3749094,5151.4,0.86,4.51,0.5688501606419566
PC,12.8770845,1.9419484,7385.1208646,7385.1208646,10.8337698,5953.0,1.10769,4.39,0.29547725413786485
PC,5.6155837,4.495,2690.0,2690.0,7.87868,5998.0,1.51,4.13,0.119763785770825
PC,3.3133491,3.881,8900.0,8900.0,14.7466,6690.0,1.56,4.21,0.6560942258283812
PC,3.3792968,1.196,6680.0,6680.0,,6125.1,,,0.6342219426320653
PC,3.7462806,2.078,6670.0,6670.0,17.5312,5737.0,1.12,,0.42732362231285526
PC,2.7674682,2.997,5740.0,5740.0,11.0509,5890.0,1.41,4.17,0.7609218912314509
PC,1.8641295,1.42,4130.0,4130.0,6.95296,5293.0,1.02,4.38,0.2083557227508602
PC,4.132031,1.354,4220.0,4220.0,3.73783,5657.6,0.53,,0.7812625019350279
PC,10.0550764,3.3888241,13107.7141418,13107.7141418,20.5931944,5960.0,1.31971,4.23,1.1600757428392847
PC,6.4751256,2.217,23500.0,23500.0,,4899.8,,,0.3908085500859531
PC,4.1394473,2.94,4070.0,4070.0,12.776,6014.9,1.96,,-0.30928831289527786
PC,3.146714,2.106,7360.0,7360.0,12.1786,5197.0,1.37,4.11,1.0390736159128888
PC,4.2955192,2.874,20630.0,20630.0,13.6703,5875.0,0.95,4.51,0.4831990348479803
PC,2.9075077,2.92,10020.0,10020.0,12.0308,5709.0,1.18,4.3,0.8264162070209786
PC,20.5020769,7.382,17680.0,17680.0,11.7145,4511.0,0.78,4.51,1.1525399141750081
PC,7.0327412,3.044,17290.0,17290.0,11.4154,5021.0,0.83,4.52,0.6911388924622538
PC,1.5265889,1.688,23630.0,23630.0,12.3611,4887.0,0.77,4.57,0.7311461779726008
PC,3.2464257,2.082,8430.0,8430.0,12.7086,5729.0,1.35,4.19,1.1994090924528271
PC,0.4191451,0.9767422,1898.2608647,1898.2608647,6.1769613,5430.0,1.39542,4.4,0.6893008854709668
PC,4.4781603,1.5774426,4339.8345448,4339.8345448,9.2972393,6074.0,1.20333,4.33,0.739172141834555
PC,3.8348994,3.138,4600.0,4600.0,10.5061,5849.3,1.56,4.08,0.8859676335386789
PC,9.3108074,5.27,2860.0,2860.0,10.1812,6243.0,1.89,3.97,-0.2740598455622758
APC,2.9478339,2.205,5030.0,5030.0,18.9265,6296.0,1.35,4.27,0.09642109698147969
PC,3.502221,2.911,13290.0,13290.0,14.1347,5983.0,1.21,4.31,0.5126071467085728
PC,0.8102219,0.737,820.0,820.0,7.01523,6329.0,2.03,3.92,-0.3377774212602268
PC,2.7022764,2.856,11200.0,11200.0,15.3559,5969.0,1.43,4.17,0.6820713913052372
PC,2.0325685,1.312,18260.0,18260.0,11.846,4950.0,0.85,4.49,0.8345647046823517
PC,2.7176413,3.285,12100.0,12100.0,17.2275,6567.0,1.52,4.21,0.8922168573090544
PC,1.4338615,1.61,31360.0,31360.0,12.3818,3913.0,0.67,4.59,1.061007166008914
PC,1.4259934,1.434,4670.0,4670.0,12.6369,5955.0,1.75,3.99,0.8185740438581548
CP,5.7042858,4.061264,940.986289,940.986289,5.0247868,5560.5,1.61148,4.01,-0.5335864327320048
FP,3.910946,3.28,5210.0,5210.0,10.6878,5642.0,1.54,4.07,-0.1241397419729637
PC,9.0653768,2.062,8550.0,8550.0,9.03928,5302.0,0.95,,0.732984184963888
PC,4.2545208,4.3764889,9168.7791674,9168.7791674,13.8532978,5674.0,1.43536,4.13,1.114370635655947
PC,2.589659,3.385,7430.0,7430.0,14.9823,6650.0,1.75,4.1,0.9825242674809579
PC,2.5658729,2.425,10050.0,10050.0,14.4803,5003.0,1.39,,-0.05074199612090177
PC,3.4379994,3.855,8370.0,8370.0,13.3167,6193.0,1.44,4.2,1.061987436404267
PC,5.9493696,3.678,10370.0,10370.0,11.8844,5590.0,1.15,4.31,0.4955136816896041
PC,3.9349141,4.189,7660.0,7660.0,14.3155,6200.0,1.61,4.1,0.8919717897102167
PC,3.0537856,1.731,12440.0,12440.0,17.9453,6103.0,1.46,4.17,0.4151927761703608
PC,2.9264345,3.182,7890.0,7890.0,6.98436,5121.0,0.8,4.57,1.1181079165382308
PC,4.2794669,2.4641339,17011.2798568,17011.2798568,9.0099926,4314.0,0.703041,4.57,0.8000101732461555
PC,6.6926834,5.96,3180.0,3180.0,9.62132,5918.0,1.75,3.98,0.6703081465610004
PC,5.451593,3.628,3490.0,3490.0,11.1974,5773.0,1.87,3.91,0.6235002351828909
PC,1.5570251,1.431,4220.0,4220.0,10.9349,5590.0,1.5,4.08,0.8241493317317256
PC,8.6187455,1.692,3430.0,3430.0,15.6647,7400.0,2.37,3.92,-0.6091897869736115
PC,3.4930546,2.985,7980.0,7980.0,13.1021,5986.0,1.42,4.17,0.27630071452877025
PC,2.025289,2.257,18480.0,18480.0,12.3405,5297.4,0.86,4.52,0.8723051149034455
FP,3.8780401,2.757,5030.0,5030.0,8.5758,5617.0,1.15,4.31,0.48062582506017903
PC,3.8784358,2.677,9620.0,9620.0,11.8812,5636.0,1.14,4.32,0.9439261206639298
APC,0.7614693,1.059,5980.0,5980.0,,5813.0,,,1.0695232650685436
PC,7.4832824,3.802,12910.0,12910.0,12.264,5306.0,1.06,4.35,0.183481361468776
FP,2.4843369,1.154,4450.0,4450.0,8.59746,5608.0,1.76,3.94,0.8958928712916286
PC,1.3828196,1.336,10030.0,10030.0,15.7062,6362.0,1.45,4.22,0.9028160309588099
FP,4.8435717,2.561,6120.0,6120.0,15.3767,5552.0,1.01,4.42,0.9443549889618968
PC,5.3890264,3.794,29490.0,29490.0,,3930.3,,,0.6089799799517235
FP,2.128423,2.872,11080.0,11080.0,,3689.6,,,0.6855023376889737
PC,1.3677581,1.363,5840.0,5840.0,11.144,5355.0,1.37,,0.5581897200924916
PC,5.2330803,4.617,6900.0,6900.0,12.7241,6375.0,1.49,4.2,0.1905270549353762
PC,4.0668012,2.373,10210.0,10210.0,10.2315,5789.0,0.98,4.47,1.1524786472752988
PC,2.9519989,3.518,8270.0,8270.0,15.6964,6136.0,1.73,4.03,0.8026446499336674
PC,12.8777188,4.209,21210.0,21210.0,,5281.8,,,1.105058066900093
FP,0.5438807,0.78,3390.0,3390.0,6.46581,5259.0,0.98,4.41,1.2016759677420812
CP,0.77685,1.43,830.0,830.0,3.28324,5190.0,0.96,4.42,-0.02237542155537165
PC,2.625748,3.529,4650.0,4650.0,12.4597,6693.0,1.89,4.04,0.5412187888729417
CP,3.6525305,4.153,9770.0,9770.0,14.7302,5930.0,1.47,4.14,-0.5506186308512642
PC,1.0571733,1.235,2140.0,2140.0,12.0066,6307.0,2.53,3.72,-0.0008707397573134443
FP,3.0223957,3.272,14800.0,14800.0,11.507,4653.0,0.75,4.56,0.7154618516469521
PC,2.8090597,3.24,6430.0,6430.0,12.0828,5852.0,1.52,4.1,0.8533123759934792
PC,4.2732096,3.047,5870.0,5870.0,,5332.0,,,0.7804047653390939
PC,1.0664194,2.106,14350.0,14350.0,14.3422,5897.0,1.18,4.33,0.9706997558370105
PC,4.1794516,3.921,4480.0,4480.0,13.3164,6151.0,1.96,3.92,0.5279851385356744
PC,10.1923252,6.168,1730.0,1730.0,5.40312,5767.0,1.28,4.23,0.3345042692528599
PC,5.0648278,4.321,9920.0,9920.0,13.6307,6411.0,1.34,4.29,0.06646158302350125
PC,3.7852328,3.5398298,1338.8791278,1338.8791278,4.7864833,6150.0,1.1289999,4.4,-0.028930979824295353
PC,1.0815202,1.317,9050.0,9050.0,17.3782,6260.0,1.78,4.02,0.5609467305794222
CP,2.0180196,1.967,15190.0,15190.0,12.168,5544.0,0.96,4.47,-0.14889156945562904
FP,3.1785277,5.974,20330.0,20330.0,,3540.7,,,0.7466467035991223
PC,3.9823479,4.463,32030.0,32030.0,,3986.0,,,1.0845336554973877
PC,1.9242952,3.075,12690.0,12690.0,16.9815,6324.3,1.48,4.19,0.8037474541284392
PC,2.265394,3.478,4540.0,4540.0,12.6882,5568.0,1.86,3.89,0.6054877666682775
PC,10.1822686,2.424,12570.0,12570.0,,,,,0.5049487842448773
PC,1.2436504,1.215,7630.0,7630.0,11.1385,6070.0,1.18,4.35,1.0780393641281734
PC,1.4893582,1.286,8600.0,8600.0,12.5424,6208.0,1.11,4.42,0.576753590704491
PC,3.7465541,2.623,12890.0,12890.0,,5766.6,,,0.4487057703114946
APC,17.9160113,1.889,9906.0,9906.0,18.2667,6090.2,1.57,4.11,-1.2339283633120735
APC,11.968028,3.925,9480.0,9480.0,32.6917,6701.0,1.57,,-0.39402043519360946
PC,8.6369598,4.91,13620.0,13620.0,13.0862,6040.0,1.04,4.45,0.7384369390380398
PC,5.9709305,3.145,11800.0,11800.0,12.3371,5748.0,1.09,4.38,0.17423005961263108
FP,2.3651663,2.462,15360.0,15360.0,19.4747,5805.0,1.51,4.1,1.1501505050863352
PC,3.2229781,3.793,9310.0,9310.0,14.58,5488.0,1.29,4.2,-0.38783247832294343
PC,2.1917701,3.145,11650.0,11650.0,20.1864,7222.0,1.84,4.12,1.0067246928662372
PC,4.8692603,2.538,5510.0,5510.0,6.32448,4323.0,0.7,4.58,0.2557150362263556
FP,3.0591641,4.25,2110.0,2110.0,7.01214,4999.4,1.59,,0.30007227161608263
PC,2.6156239,2.101,2340.0,2340.0,4.05281,7002.0,0.83,,-0.046943448338908726
APC,2.0272642,0.977,4320.0,4320.0,13.445,6505.5,1.81,,-0.12818335735379552
FP,1.26092,2.718,4825.94,4825.94,8.46782,5875.0,1.11,4.36,0.48601731223462147
PC,2.2358979,1.588,610.0,610.0,3.28794,4793.8,0.9,4.42,-0.5648938184835939
PC,4.311529,2.699,9820.0,9820.0,15.9679,6777.0,1.57,4.29,-0.349601932904173
PC,13.8198702,5.041,328.0,328.0,3.09224,5598.0,1.96,3.85,-0.7892532052200303
CP,4.6658007,2.609,565.0,565.0,2.17821,6365.0,1.02,4.54516,-1.7029264805888138
PC,8.8176457,3.076,645.0,645.0,2.36114,6365.0,1.02,4.54516,-1.7029264805888138
PC,46.3810093,6.1350191,1108.3541952,1108.3541952,5.7534556,6307.9,1.69625,4.07,-0.37196435129816535
PC,15.6600896,4.785,400.0,400.0,2.14305,6257.0,1.13,4.42,-0.45547113560230634
PC,2.9122454,3.269,1210.0,1210.0,5.08343,5466.0,1.46,3.94,0.3462062470973873
FP,2.6535777,2.1014914,1446.2753601,1446.2753601,6.685956,8037.0,1.70185,4.26402,-0.327974717306696
FP,8.8088443,4.411,3550.0,3550.0,10.7596,8072.0,1.58,4.37,-0.6280599920841579
PC,15.8118347,4.449,601.0,601.0,2.24252,5746.7,1.01,4.43,-1.189938729320603
FP,17.7082945,3.449,2341.0,2341.0,11.7171,7859.0,2.8,4.12,-0.9872678250813531
APC,16.7375044,1.319,2570.0,2570.0,16.0108,6549.0,2.97,3.62,-0.5379976495110932
APC,10.5634342,1.011,11150.0,11150.0,12.1545,4688.0,0.99,4.33,-0.3723932195961324
CP,18.0953159,2.627,3176.0,3176.0,12.0619,6509.8,1.8,3.99,-0.7238814232299216
PC,9.7433732,3.747,1566.0,1566.0,,8582.0,,4.09,-0.8043861294482942
CP,5.8769438,4.5933803,7168.7849256,7168.7849256,12.3925008,5805.0,1.4484,4.13,-0.4595760178828465
PC,5.3928876,3.8463963,7447.1137923,7447.1137923,12.0135136,5970.0,1.3179801,4.24,-0.43935794097868947
PC,8.4562659,4.338,8430.0,8430.0,17.3093,6144.0,1.3,,-0.5269083406636623
PC,3.7493233,2.274,1170.0,1170.0,,,,,-0.5308906891447837
PC,7.2611991,3.389,3980.0,3980.0,15.4357,6702.0,1.82,4.07,0.7745844098666843
FP,3.5463582,4.168,6020.0,6020.0,,5453.0,,,0.7172385917385298
FP,6.87168,3.16,39248.4,39248.4,28.967,5446.0,1.33,4.43,0.28163093480350326
PC,2.3506831,2.743,1940.0,1940.0,6.39563,6589.0,1.47,4.24,0.27630071452877025
PC,3.5071842,3.3833003,3155.9223023,3155.9223023,11.2416379,7462.0,1.85807,,-0.012633984501550236
FP,11.0701242,4.097,11750.0,11750.0,,,,,0.9434972523659627
PC,6.534605,2.957,6530.0,6530.0,12.2512,5826.0,1.41,4.16,0.8118959517898111
PC,2.6543295,3.275,18470.0,18470.0,23.745,7517.0,1.71,4.21,0.9386571672889074
FP,1.2368321,2.144,1930.0,1930.0,7.3968,6117.0,1.59,4.1,0.6474555929693315
PC,4.7260751,4.275,6910.0,6910.0,14.7931,7311.0,1.55,4.27,1.1380196589438407
FP,0.5241284,1.017,2400.0,2400.0,16.7968,5860.0,1.95,3.88,0.573812779518432
PC,2.6101478,4.3645203,2843.8872049,2843.8872049,15.9448335,5320.0,2.6926401,4.21,0.3032581504009803
FP,1.6117444,1.524,3120.0,3120.0,6.63491,6056.0,1.14,4.38,0.33082825527028575
KP,5.36777,4.271,6650.0,6650.0,14.2607,6561.0,1.72,4.1,-0.15238378273907496
APC,2.0086823,1.903,1150.0,1150.0,7.75485,8516.0,2.19,,0.11774197808040962
FP,3.3630421,2.776,20990.0,20990.0,20.7277,5982.0,1.42,4.17,1.168101706701238
PC,4.4575332,5.319,2900.0,2900.0,12.6057,6289.3,2.16,4.25,-0.005649557934659471
PC,9.7325799,1.6549887,11099.2665877,11099.2665877,14.8778005,6300.4,1.3728499,4.26,0.7849997828173115
PC,1.8592079,2.212,3150.0,3150.0,16.4056,7257.0,2.82,3.75,0.39871198014848747
FP,2.2623261,3.048,2940.0,2940.0,4.86815,5786.0,0.89,4.56,0.5550651082073034
PC,0.8855539,1.034,1900.0,1900.0,5.05228,6446.0,1.13,4.45,0.5593537911869739
PC,2.7678404,2.225,9160.0,9160.0,,5908.7,,,1.0561670809318575
FP,0.845657,1.824,390.0,390.0,8.90314,4969.9,4.52,,-0.4056611461384274
FP,1.680148,1.217,1420.0,1420.0,9.76407,5750.5,2.35,3.81,-0.39788024987531195
FP,6.73069,3.503,14721.7,14721.7,22.1494,6048.2,1.66,4.28,0.321454419614722
APC,5.4033373,1.421,14900.0,14900.0,18.9875,4977.7,1.49,,1.0611296998083328
PC,4.7131119,5.5285456,10492.6573132,10492.6573132,19.7629326,6785.0,1.88091,4.05,1.190157790596682
FP,1.1104301,1.604,4870.0,4870.0,,,,,1.182560695032696
PC,5.2059716,2.803,9210.0,9210.0,11.1254,6210.0,1.13,4.41,1.2612273942597816
PC,7.8373997,3.273,2880.0,2880.0,7.62042,6715.0,1.43,4.28,0.3498209941802521
PC,3.2730247,1.551,4030.0,4030.0,,5769.7,,,0.685686138388102
PC,6.4700007,5.6018512,14835.6486181,14835.6486181,22.0947602,6819.0,1.7676899,4.11,0.6007089484909316
PC,3.6250244,2.209,11380.0,11380.0,6.80665,3811.0,0.63,4.63,1.073076745251699
PC,6.2088405,2.7236562,2992.8361072,2992.8361072,3.5693526,4655.8,0.661528,4.67,0.38639733330686366
FP,2.642447,4.373,4700.0,4700.0,,8779.8,,,1.1917507299891315
PC,14.8499717,5.9888165,53558.5635109,53558.5635109,,5829.0,,,0.6614857130028226
PC,3.8036198,4.141,17890.0,17890.0,22.1057,6464.0,1.61,4.14,0.6752094985377664
PC,3.6689529,2.866,14780.0,14780.0,13.2074,5642.0,1.06,4.38,1.0819604457095864
FP,3.4714171,3.006,3580.0,3580.0,,,,,0.667428602274651
PC,11.2205176,3.7193393,10721.0265817,10721.0265817,17.0919218,6764.0,1.60322,4.19,0.3220058217121079
PC,2.5087868,2.529,15750.0,15750.0,12.9918,6255.0,1.01,4.52,0.72275261271239
PC,6.1458884,2.808,12900.0,12900.0,18.4029,7231.0,1.6,4.24,0.8908077186157344
PC,2.623354,2.845,8790.0,8790.0,16.3338,6437.0,1.69,4.1,0.7606768236326132
PC,1.3847905,2.657,4150.0,4150.0,11.9783,5596.0,1.82,,0.9135377384079844
FP,15.8346011,4.676,18000.0,18000.0,16.7304,5713.1,1.09,4.37,1.0641930447938117
PC,7.7605254,3.639,2060.0,2060.0,4.92551,6070.0,1.09,4.42,0.11302442680277303
PC,1.81383,1.113,13170.0,13170.0,11.581,4775.0,0.94,4.38,1.082205513308424
PC,3.9791023,4.47,4000.0,4000.0,,,,,0.010524903588665709
PC,7.0628019,4.385,13490.0,13490.0,,,,,0.9673913432526939
PC,3.1405783,1.574,8570.0,8570.0,11.93,5636.0,1.26,4.24,0.6946923726454081
PC,4.7114264,1.502,5410.0,5410.0,15.6522,8238.0,1.47,4.41,0.6275438505637227
PC,9.7355768,5.954,2590.0,2590.0,9.29033,5033.0,1.81,,0.2479341399632412
PC,3.5714448,2.356,4090.0,4090.0,18.4074,5942.0,2.56,3.66,0.430509501097753
PC,2.3626917,2.938,7280.0,7280.0,14.4588,8360.0,1.62,4.33,0.650457671055101
PC,2.7194615,2.481,18840.0,18840.0,12.4906,5454.0,0.89,4.52,1.170062247491944
PC,7.3039869,5.3650109,7722.2055378,7722.2055378,,5308.5,,,0.20559871226392956
PC,7.9969538,5.4,19120.0,19120.0,,5305.8,,,0.840078725656213
FP,10.45776,3.148,8773.24,8773.24,,5800.0,,4.38,0.7997038387476073
FP,1.5971426,3.316,2150.0,2150.0,7.98964,6263.0,1.77,4.03,0.6805397188124983
PC,2.8389301,2.45,6210.0,6210.0,16.9204,7132.0,2.14,3.98,1.0943363594509183
KP,3.7788779,3.1290228,17654.0731284,17654.0731284,13.9739571,5817.7,1.02896,4.43,0.41366110367762193
FP,2.5313424,2.246,5830.0,5830.0,,9598.5,,,0.638939493909702
FP,0.6691882,1.347,2850.0,2850.0,9.96751,6623.0,1.76,4.09,0.6208657584953792
PC,0.765415,1.389,2740.0,2740.0,8.47671,6034.0,1.51,4.13,0.9038575682538723
PC,6.1786733,4.289,16990.0,16990.0,18.581,5806.0,1.4,4.16,0.7427256220177093
PC,2.9526508,2.503,9320.0,9320.0,17.072,5812.0,1.73,3.98,0.7183413959333016
PC,5.3945125,7.126,1430.0,1430.0,,,,,0.38529452911209183
PC,13.9311096,3.508,6720.0,6720.0,14.0219,6445.0,1.69,4.1,0.5425053937668418
PC,1.7563116,1.8543683,3476.9463159,3476.9463159,8.3651129,5885.0,1.20235,4.31,0.5193465056766259
APC,5.0949767,4.57,4150.0,4150.0,15.7588,6565.0,2.25,4.18,0.19414180201823988
PC,3.919695,4.027,12270.0,12270.0,19.0078,6438.0,1.73,4.08,0.9589977779924832
PC,9.148074,3.8870163,22476.4703198,22476.4703198,,3999.0,,,1.3664839279608183
PC,2.7765784,2.076,5710.0,5710.0,6.07883,4348.2,0.78,4.48,0.7233652817094864
PC,3.1510024,0.612,4700.0,4700.0,12.7872,5927.9,1.5,4.12,0.42707855471401646
FP,11.8885643,2.567,35450.0,35450.0,19.2143,4427.0,0.75,4.52,1.1171276461428779
FP,1.3955317,2.62,960.0,960.0,10.461,4957.2,3.29,3.34,-0.3698200098083301
PC,4.9873145,2.3425677,16931.1672966,16931.1672966,12.4458895,6199.0,0.87414,4.63,0.9232179085620963
PC,1.6660179,1.445,2090.0,2090.0,10.257,5993.3,2.01,3.9,0.24156238239344577
PC,5.9349921,1.423,9840.0,9840.0,13.8526,5320.0,1.13,4.29,1.125031076205412
PC,6.0672187,3.0803438,7468.3938627,7468.3938627,9.4901642,6149.0,1.0793999,4.44,0.21950629849800166
FP,1.7167587,2.044,13620.0,13620.0,,3917.3,,,0.29909200122072965
PC,4.2594558,3.391,7500.0,7500.0,10.33,5763.8,1.18,4.31,1.0108295751467775
PC,3.4569274,2.805,20700.0,20700.0,,4973.0,,,0.6848284017921679
PC,1.0078907,2.755,1790.0,1790.0,14.2534,6808.0,3.52,3.51,0.06627778232437298
PC,2.7188122,2.182,12150.0,12150.0,16.9807,6531.0,1.48,4.23,0.2452996632757294
PC,2.9866836,2.681,14000.0,14000.0,15.0254,4790.0,1.24,4.14,0.7764224168579714
PC,1.8528946,2.444,19670.0,19670.0,,5378.5,,,0.9150081440010138
PC,3.6562554,3.853,4970.0,4970.0,10.421,5994.0,1.51,4.12,0.399079581546744
PC,2.1642912,2.818,22950.0,22950.0,,4907.3,,,1.0380933455175358
PC,3.8249546,3.874,7630.0,7630.0,15.0897,6341.2,1.69,4.08,0.6011990836886081
PC,11.2237372,3.3719302,11270.3887544,11270.3887544,9.5654941,5136.0,0.903365,4.47,1.202349903638887
PC,3.6387748,3.131,4610.0,4610.0,,5095.6,,,-0.7277412379116251
PC,8.7234738,2.598,10750.0,10750.0,10.5545,5522.0,1.0,4.42,0.6052426990694398
PC,2.8372178,4.822,4060.0,4060.0,14.7827,5604.0,2.24,3.73,0.9504204120331441
PC,4.3618031,4.9,3130.0,3130.0,12.1596,6126.0,2.21,3.81,0.6690215416670993
PC,3.9415006,2.177,8940.0,8940.0,12.3165,6011.0,1.3,4.26,0.8544764470879616
APC,0.422425,0.68,4090.0,4090.0,8.6772,5269.0,1.18,4.25,1.0929272207575984
PC,17.0298529,2.65,15940.0,15940.0,12.0922,5022.0,0.92,4.43,0.30013353851579205
PC,32.6012979,4.366,4490.0,4490.0,9.18821,6067.8,1.35,4.23,0.031110581891080367
PC,3.1726875,2.05,18990.0,18990.0,11.911,5056.0,0.87,4.48,0.668715207168552
PC,8.4893234,4.903,14020.0,14020.0,,5030.7,,,0.3906247493868238
PC,16.56308,2.317,14010.0,14010.0,30.0184,6177.0,1.35,4.25,0.7139301791542132
PC,4.6288384,6.264,5380.0,5380.0,17.2704,5978.9,2.22,3.89,-1.6766491073033805
PC,11.4483792,4.824,6660.0,6660.0,10.4552,6175.0,1.28,4.29,0.8604193363597888
PC,6.3885628,1.726,4410.0,4410.0,7.62451,5474.0,1.03,4.4,0.8032573189307627
PC,2.2538878,3.664,7450.0,7450.0,,,,,1.2054132486243647
PC,3.6515704,1.925,5830.0,5830.0,12.4868,6353.0,1.59,4.13,0.3112841142629335
PC,3.9563671,3.396,4330.0,4330.0,,5601.0,,,0.7509966534785013
FP,1.862908,4.562,3420.0,3420.0,13.9775,5626.0,1.39,4.15,0.7868990567083081
FP,0.7799194,1.543,1920.0,1920.0,9.09676,5473.0,2.04,3.8,0.7875117257054034
FP,3.3789946,3.332,11150.0,11150.0,8.56973,4809.0,0.82,4.51,1.2296749409093537
PC,2.6566986,3.865,10670.0,10670.0,17.7901,6823.0,1.67,4.16,0.6228875661857955
PC,4.040003,1.0528611,1577.506576,1577.506576,6.8572283,5692.2,1.48298,4.1,-0.22026750761727557
PC,3.2404614,1.642,15130.0,15130.0,18.8972,5823.0,1.35,4.2,1.0795710366209132
PC,8.7520247,3.602,17410.0,17410.0,12.7543,5666.0,0.94,4.5,0.8095678096008475
FP,1.5810556,2.437,33340.0,33340.0,13.941,5985.0,0.76,4.72,1.1959781460690917
PC,4.0358074,2.667,11250.0,11250.0,17.8847,6599.0,1.56,4.19,0.920093296676908
PC,3.8795023,3.647,12260.0,12260.0,14.0735,6048.0,1.26,4.29,0.2471376702670165
PC,2.7812908,3.208,11930.0,11930.0,18.2165,7560.0,1.63,4.26,0.4257306829204059
PC,4.3205081,2.51,13290.0,13290.0,14.5156,7627.0,1.23,4.51,0.67882424562063
PC,3.3626798,3.771,11000.0,11000.0,14.2118,6165.0,1.39,4.22,1.1334246414656228
PC,1.82856,2.961,17750.0,17750.0,20.4999,6078.0,1.53,4.13,0.46831117821855633
PC,2.1970052,2.966,7470.0,7470.0,12.6118,5636.0,1.47,4.1,1.144942818611022
PC,0.4947938,0.9449038,2913.5611564,2913.5611564,8.7665514,5879.0,1.5121,4.11,0.4200328612474163
PC,2.1301227,2.646,16130.0,16130.0,,5830.0,,,0.5195915732754636
PC,4.9214799,2.425,3710.0,3710.0,,5055.0,,,0.8014193119394756
FP,0.9714298,1.251,1650.0,1650.0,8.81333,6495.0,2.18,3.89,-0.4686435190398632
PC,1.4466788,1.529,4410.0,4410.0,12.978,5881.0,1.81,3.95,0.8032573189307627
PC,5.1890769,5.011,6810.0,6810.0,15.2719,6195.0,1.81,4.0,-0.001360874954989932
PC,11.8413467,2.865,770.0,770.0,2.20757,4554.0,0.77,4.52,-1.1920830708104384
PC,6.0379203,2.297,469.0,469.0,1.49811,4554.0,0.77,4.52,-1.1920830708104384
PC,2.217782,1.421,15050.0,15050.0,10.4759,4841.0,0.81,4.52,-0.047249782837455845
APC,16.0085751,4.452,14340.0,14340.0,19.3218,5992.0,1.08,4.34939,-0.8440258135603846
PC,6.9625419,4.564,1030.0,1030.0,2.97636,5727.0,0.95,4.5,0.1317720981139006
PC,3.7833369,3.386,11530.0,11530.0,13.3743,5266.0,1.23,4.21,0.09476689068932195
FP,2.6520851,3.56,10880.0,10880.0,,6054.0,,4.29,-0.848437030339473
PC,9.1317488,2.448,35470.0,35470.0,14.7541,5198.2,0.75,4.63,0.6293818575550099
PC,2.4038651,3.549,32410.0,32410.0,22.3961,5961.0,1.21,,0.19640867730749406
PC,9.2224171,5.296858,3109.7617072,3109.7617072,15.6527771,6332.0,2.5926199,3.7075,-1.9074966587190603
PC,8.159487,4.3972747,757.1865282,757.1865282,3.3709444,5860.0,1.2115099,4.29672,-1.7528590038521117
PC,7.748612,1.3743369,5124.9808086,5124.9808086,2.2168828,3230.0,0.307821,4.91717,0.4479705675149793
