category,transit_period,transit_duration,transit_depth,transit_depth.1,planet_radius,star_temperature,star_radius,star_surface_gravity,star_brightness
FALSE POSITIVE,14.759477667,9.7746,357470.0,357470.0,76.06,6522.0,1.105,4.407,-0.3194677398928879
FALSE POSITIVE,10.476258265,7.77203,120210.0,120210.0,54.13,6109.0,1.536,4.097,-1.3306928981878023
FALSE POSITIVE,1.588298157,4.37027,165030.0,165030.0,120.0,7742.0,2.094,4.024,-1.5003131067526163
FALSE POSITIVE,1.58826263,2.655,78.9,78.9,0.47,3931.0,0.544,4.717,0.8592122626021844
FALSE POSITIVE,3.909314318,5.36124,97123.0,97123.0,42.54,6425.0,1.143,4.341,0.2550756048628245
FALSE POSITIVE,0.79708975,3.301,19.3,19.3,0.54,6056.0,1.196,4.271,-0.6305584202819724
CANDIDATE,25.9136674,10.498,109.7,109.7,3.37,6167.0,2.346,3.804,-1.2332515017782282
FALSE POSITIVE,8.5412411,3.654,298.8,298.8,1.4,5602.0,0.732,4.614,1.0079006156419787
FALSE POSITIVE,1.013922622,1.6393,34957.0,34957.0,31.98,5110.0,0.647,4.618,1.1486492993446973
FALSE POSITIVE,17.918743061,4.36387,118360.0,118360.0,56.94,5870.0,1.63,3.903,-0.3526699934842979
FALSE POSITIVE,2.287515702,10.0879,358580.0,358580.0,86.76,6773.0,1.391,4.306,-0.1982073354720837
FALSE POSITIVE,659.2907,22.106,338.1,338.1,4.66,6917.0,1.837,4.05,-2.624137212009705
FALSE POSITIVE,24.847087207,7.28274,317670.0,317670.0,52.38,5644.0,0.854,4.55,0.2478577236473006
FALSE POSITIVE,20.867855659,5.73122,82601.0,82601.0,53.53,6095.0,1.016,4.378,0.1641303015472223
FALSE POSITIVE,3.401949837,16.5797,2477.0,2477.0,14.32,7094.0,2.17,3.905,-1.2946034921101817
CANDIDATE,6.96197304,2.806,151.3,151.3,0.97,5008.0,0.814,4.506,0.7848680860822872
CANDIDATE,7.8935324,3.444,47.6,47.6,0.78,6306.0,1.109,4.346,-0.2241917078479698
FALSE POSITIVE,2.252822538,3.41062,269850.0,269850.0,57.6,6116.0,0.951,4.431,-0.6334455727681817
FALSE POSITIVE,2.25284817,3.069,60.0,60.0,8.61,6850.0,1.53,4.196,-0.7842992901726333
CANDIDATE,1.320499473,1.184,204.0,204.0,18.94,5172.0,13.454,2.693,-2.0200005542703456
FALSE POSITIVE,5.39525573,7.8377,104240.0,104240.0,152.74,7216.0,2.804,3.768,-2.974926239084172
CANDIDATE,13.1538409,11.56,104.6,104.6,1.03,5443.0,1.008,4.36,0.5358511841467082
FALSE POSITIVE,0.939740093,3.682,106.5,106.5,34.87,4297.0,33.474,1.663,-2.9720390865979627
CANDIDATE,36.0484798,5.763,127.6,127.6,1.24,5602.0,1.1,4.33,0.3452991200568747
CANDIDATE,4.2742605,2.687,263.8,263.8,1.88,6477.0,1.148,4.361,0.1670174540334316
FALSE POSITIVE,265.299451,4.563,4946.0,4946.0,7.1,5873.0,0.863,4.547,0.904684914259986
FALSE POSITIVE,265.310499,4.013,1530.0,1530.0,4.69,6108.0,0.997,4.471,0.7321775532089616
FALSE POSITIVE,35.4261827,4.393,317.6,317.6,153.72,4289.0,35.695,1.603,-1.6886998064777925
FALSE POSITIVE,8.460438928,4.73492,76413.0,76413.0,36.62,5951.0,0.702,4.638,0.395824288565543
CANDIDATE,27.556452,8.23,289.2,289.2,1.4,5509.0,0.836,4.565,1.2374292382956422
FALSE POSITIVE,4.318726936,2.67349,59429.0,59429.0,29.74,5896.0,0.916,4.518,1.0288324711669985
FALSE POSITIVE,76.45315813,5.1822,9662.2,9662.2,22.89,4831.0,0.54,4.713,0.7559965612201904
FALSE POSITIVE,7.698431197,5.43677,42549.0,42549.0,42.72,5774.0,0.876,4.508,0.8563251101159751
FALSE POSITIVE,0.504296702,1.4145,5995.4,5995.4,50.41,6140.0,1.187,4.243,-0.683248953155298
FALSE POSITIVE,5.194256813,7.25775,38851.0,38851.0,41.77,6100.0,2.086,3.895,-1.1011642755341375
FALSE POSITIVE,61.42252657,3.76585,337540.0,337540.0,41.01,4867.0,0.613,4.687,0.4954310493397743
CANDIDATE,566.28176,20.39,1200.0,1200.0,2.79,5829.0,0.802,4.575,1.2468124838758246
FALSE POSITIVE,9.761172507,11.4007,205870.0,205870.0,95.58,6468.0,2.048,3.893,-0.3548353578489552
FALSE POSITIVE,1.061008464,2.8029,408770.0,408770.0,32.58,4239.0,0.454,4.793,-0.660873521387173
FALSE POSITIVE,5.8957069,56.84,129.7,129.7,32.41,5956.0,0.934,4.504,-0.1281938876815011
FALSE POSITIVE,1.039370613,1.0713,743.6,743.6,12.6,6429.0,3.137,3.615,-0.8925675084054938
FALSE POSITIVE,2.31169425,8.689,38.4,38.4,1.76,9451.0,2.679,3.97,-0.7438791553656994
FALSE POSITIVE,2.072177815,4.54864,293720.0,293720.0,46.55,5519.0,0.718,4.621,0.5885417170200338
FALSE POSITIVE,3.34328534,27.29,166.8,166.8,64.0,6541.0,2.652,3.773,-0.7135640542604987
CANDIDATE,0.52740121,4.807,1316.0,1316.0,1.49,3582.0,0.41,4.847,0.0638017526514377
FALSE POSITIVE,0.905678252,1.249,70.4,70.4,0.78,6075.0,0.909,4.501,0.4730556175716495
FALSE POSITIVE,0.905672916,1.0,110.4,110.4,0.76,4949.0,0.741,4.552,0.7350647056951709
FALSE POSITIVE,0.790046373,4.9939,149300.0,149300.0,56.93,6785.0,1.342,4.321,0.413868991604352
FALSE POSITIVE,1.804591904,3.85009,137300.0,137300.0,80.87,6271.0,1.515,4.178,-0.2797693932075047
CANDIDATE,1.400903699,0.883,136.5,136.5,1.16,6375.0,0.975,4.474,0.9017977617737756
FALSE POSITIVE,1.14073528,2.394,13.5,13.5,0.68,8847.0,1.685,4.2,-1.273671636585162
FALSE POSITIVE,3.31976683,4.523,48.0,48.0,0.7,6100.0,0.94,4.438,0.2738420960231868
FALSE POSITIVE,0.52880817,2.2865,57.7,57.7,1.84,6224.0,2.368,3.815,-0.7150076305036039
FALSE POSITIVE,0.700606479,0.993,23.5,23.5,1.22,6280.0,2.449,3.795,-1.1949967313359504
FALSE POSITIVE,9.469191607,9.55999,63502.0,63502.0,49.17,9454.0,1.832,4.244,-0.7020154443156602
FALSE POSITIVE,15.53753378,5.8262,209010.0,209010.0,40.9,5704.0,0.868,4.476,0.4405751521017914
CANDIDATE,17.3816224,2.73456,59099.0,59099.0,26.55,6116.0,1.02,4.407,0.9400525322160534
FALSE POSITIVE,2.172042913,8.0331,154380.0,154380.0,100.79,7128.0,1.775,4.105,-0.2573939614393811
CANDIDATE,28.655498,8.58,173.6,173.6,1.45,6268.0,1.1,4.429,0.8382804070771648
CANDIDATE,13.4450174,2.118,196.2,196.2,1.08,5003.0,0.759,4.553,0.7155764264132566
FALSE POSITIVE,6.35216475,3.251,185.7,185.7,18.1,4820.0,13.654,2.471,-1.870590413108998
FALSE POSITIVE,0.705174384,1.11196,375230.0,375230.0,366.76,3354.0,0.25,5.031,1.1190559863610483
FALSE POSITIVE,38.058140058,8.82403,308870.0,308870.0,94.1,6894.0,1.419,4.25,-1.506087411725035
CANDIDATE,26.1556767,1.542,295.0,295.0,1.28,5204.0,0.76,4.573,0.8375586189556128
FALSE POSITIVE,4.800232532,3.57105,277000.0,277000.0,48.67,5591.0,0.756,4.59,0.8418893476849261
FALSE POSITIVE,1.74336627,10.405,451.0,451.0,140.49,6640.0,1.478,4.208,-0.8102836625485207
CANDIDATE,4.60687717,2.295,258.7,258.7,1.14,5110.0,0.711,4.582,1.2020616203395749
FALSE POSITIVE,1.507100589,5.8097,497660.0,497660.0,131.16,6919.0,1.748,4.099,-0.0827212360236993
FALSE POSITIVE,0.758355704,4.4135,9568.3,9568.3,8.78,5629.0,0.783,4.586,0.976141938293674
FALSE POSITIVE,0.898837525,3.5342,399780.0,399780.0,57.14,5284.0,0.807,4.518,0.7473351037615626
FALSE POSITIVE,11.931131598,5.56983,300510.0,300510.0,93.46,6089.0,0.959,4.449,0.081846455690248
FALSE POSITIVE,11.93137992,3.639,122.1,122.1,0.56,3787.0,0.505,4.742,-0.1888240898919025
FALSE POSITIVE,27.533803402,3.96227,48153.0,48153.0,50.02,5925.0,1.611,4.052,-0.9697988374116016
FALSE POSITIVE,12.4964346,84.32,271.7,271.7,55.34,6821.0,2.73,3.805,-0.8738010172451315
FALSE POSITIVE,1.352576807,5.49531,317480.0,317480.0,161.02,6881.0,2.406,3.831,-0.8362680349244069
CANDIDATE,502.20642,9.39,447.9,447.9,2.18,6018.0,0.733,4.615,0.493265684975117
CANDIDATE,8.3613732,3.649,104.7,104.7,0.79,5470.0,0.777,4.509,0.6188568181252345
FALSE POSITIVE,13.254134073,4.34991,44980.0,44980.0,58.51,6175.0,1.436,4.111,-0.280491181329058
CANDIDATE,10.5113779,4.74,29.9,29.9,0.72,6575.0,1.305,4.278,-0.9625809561960776
FALSE POSITIVE,1.922009494,3.101,6547.8,6547.8,48.61,5880.0,1.087,4.296,0.3416901794491121
FALSE POSITIVE,10.186578749,10.6304,340670.0,340670.0,67.45,5557.0,0.916,4.448,0.4196432965767718
FALSE POSITIVE,32.003815635,4.31197,17120.0,17120.0,180.25,5260.0,4.062,3.459,-0.6269494796742098
FALSE POSITIVE,1.250390814,3.7184,231170.0,231170.0,101.37,6297.0,1.663,4.006,-1.1726212995678256
CANDIDATE,1.58487898,1.791,42.9,42.9,0.37,4201.0,0.566,4.675,-0.3772107896170788
FALSE POSITIVE,5.748815953,1.9216,11657.0,11657.0,26.94,4961.0,0.753,4.545,0.7552747730986384
FALSE POSITIVE,0.517573708,2.23102,87205.0,87205.0,37.02,5427.0,0.7,4.633,1.091628037742057
CANDIDATE,20.9525604,3.986,232.9,232.9,1.19,4885.0,0.72,4.61,0.9963520056971404
FALSE POSITIVE,24.70932686,5.0698,29265.0,29265.0,25.1,6065.0,1.023,4.427,-0.3808197302248414
FALSE POSITIVE,13.68369259,4.22504,185510.0,185510.0,30.6,5359.0,0.708,4.566,-1.9637010807892576
FALSE POSITIVE,9.726748645,19.4093,393410.0,393410.0,277.38,5618.0,1.406,4.107,-0.8839060509468659
CANDIDATE,3.72920972,5.012,14.4,14.4,0.8,6215.0,2.05,3.955,-3.095464855383423
FALSE POSITIVE,0.691561191,5.23,1901.0,1901.0,5.91,4892.0,0.586,4.669,0.0638017526514377
FALSE POSITIVE,1.35337091,2.2396,104560.0,104560.0,26.69,5426.0,0.784,4.511,0.4990399899475356
FALSE POSITIVE,1.854491777,5.14771,383430.0,383430.0,63.08,5843.0,0.99,4.413,-0.6644824619949357
FALSE POSITIVE,4.737713268,6.384,105260.0,105260.0,29.25,5335.0,0.719,4.624,-0.063954744863337
CANDIDATE,5.704593,1.149,129.9,129.9,0.95,5523.0,0.832,4.566,0.2218733512714132
CANDIDATE,1.36752316,1.208,61.0,61.0,0.82,5836.0,1.048,4.417,-0.2913180031523432
FALSE POSITIVE,2.49777454,5.241,78.7,78.7,2.14,7117.0,2.211,3.964,-1.402871710343042
CANDIDATE,1.9997244,1.976,85.1,85.1,0.84,5838.0,0.897,4.529,0.9003541855306715
FALSE POSITIVE,1.51264208,1.871,23842.0,23842.0,36.72,5258.0,0.811,4.508,1.0533732672997804
FALSE POSITIVE,323.2575,17.26,286.8,286.8,2.01,5866.0,1.198,4.301,-0.9048379064718854
FALSE POSITIVE,0.984971822,1.64247,6683.5,6683.5,56.1,6437.0,1.369,4.237,-0.5172376851982453
FALSE POSITIVE,567.71329,12.85,259.4,259.4,3.28,6248.0,1.996,3.924,-0.7395484266363849
FALSE POSITIVE,9.31392071,0.971,163.7,163.7,1.25,6032.0,0.973,4.485,0.2233169275145184
CANDIDATE,14.137062,2.264,393.0,393.0,1.37,4861.0,0.709,4.574,1.0569822079075415
FALSE POSITIVE,2.32539968,16.791,288.1,288.1,9.76,7046.0,2.724,3.831,-1.8792518705676275
FALSE POSITIVE,0.764597756,1.119,16.6,16.6,0.72,6218.0,1.726,4.066,-2.201169372779998
CANDIDATE,4.78113942,2.733,105.8,105.8,1.14,5683.0,1.115,4.326,0.2384744780671195
CANDIDATE,7.18864064,2.364,133.5,133.5,1.3,5683.0,1.115,4.326,0.2384744780671195
FALSE POSITIVE,4.101595158,6.10362,366580.0,366580.0,51.08,5610.0,0.808,4.533,-0.0740597785650702
FALSE POSITIVE,2.43574046,22.25,6223.0,6223.0,24.62,7239.0,1.781,4.129,-0.0892173291176712
FALSE POSITIVE,2.756536015,1.5908,3590.8,3590.8,57.46,5496.0,1.669,4.02,-0.562710336856047
FALSE POSITIVE,13.99585365,5.0308,19681.0,19681.0,368.42,5638.0,2.703,3.597,-1.5479511227750753
FALSE POSITIVE,4.320850062,4.26661,75927.0,75927.0,59.16,6098.0,1.083,4.384,-0.2429581990083321
FALSE POSITIVE,8.6532378,2.974,126.0,126.0,0.96,5561.0,0.854,4.561,0.397267864808647
FALSE POSITIVE,5.197420145,6.78534,91307.0,91307.0,81.49,6248.0,1.528,4.05,-0.2191391909971033
FALSE POSITIVE,2.183517999,4.2703,1321.6,1321.6,4633.66,3198.0,162.725,0.047,-2.142704534934254
FALSE POSITIVE,383.61248,12.263,619.3,619.3,2.3,6011.0,0.902,4.522,0.1561906322101451
FALSE POSITIVE,1.945914237,2.8712,9880.5,9880.5,35.94,5967.0,0.83,4.516,0.8476636526573459
CANDIDATE,27.122801,5.255,234.7,234.7,1.46,5878.0,0.945,4.512,1.0699743940954856
FALSE POSITIVE,2.500560859,7.5902,20.4,20.4,0.48,6305.0,1.052,4.422,0.5589484040363851
CANDIDATE,5.62241111,1.185,464.1,464.1,1.17,3894.0,0.541,4.71,0.9833598195091978
FALSE POSITIVE,1.25625738,9.726,15.2,15.2,1.32,7450.0,3.063,3.68,-1.7377813987433568
FALSE POSITIVE,21.142458554,5.17846,73961.0,73961.0,41.68,6079.0,0.945,4.495,-0.1310810401677104
CANDIDATE,11.2901559,10.475,163.8,163.8,0.88,5025.0,0.657,4.609,1.2013398322180229
FALSE POSITIVE,0.99519559,2.293,13.7,13.7,0.29,5506.0,0.782,4.512,-2.868101597094417
FALSE POSITIVE,25.150788449,7.72717,37583.0,37583.0,39.12,6015.0,1.101,4.329,0.5654444971303569
FALSE POSITIVE,7.21636091,2.218,384.7,384.7,18.03,5029.0,9.476,2.909,-2.4169840211241658
CANDIDATE,7.1356633,1.789,255.5,255.5,1.38,4926.0,0.793,4.522,0.6210221824898918
FALSE POSITIVE,12.591656377,5.53385,302580.0,302580.0,49.21,5293.0,0.756,4.604,0.4095382628750387
FALSE POSITIVE,1.044408447,3.633,46.2,46.2,1.17,7274.0,1.698,4.161,-1.7320070937709369
FALSE POSITIVE,0.97705114,2.33,20.1,20.1,0.77,6527.0,1.631,4.162,-0.5042454990103016
FALSE POSITIVE,5.407157086,5.8919,74653.0,74653.0,125.96,7617.0,2.439,3.856,-2.1398173824480438
FALSE POSITIVE,30.971766472,8.31171,228680.0,228680.0,51.72,5633.0,0.829,4.558,0.960984387741073
FALSE POSITIVE,5.06318803,13.8913,662680.0,662680.0,302.18,5375.0,0.752,4.531,0.5315204554173937
FALSE POSITIVE,10.88242209,5.51934,206810.0,206810.0,63.14,6200.0,1.045,4.422,-1.5854841050957995
FALSE POSITIVE,1.926366998,3.98088,399530.0,399530.0,53.63,5176.0,0.76,4.542,0.6304054280700729
FALSE POSITIVE,2.325185422,7.2871,268.5,268.5,81.88,11076.0,2.896,3.989,-3.0406089581454414
CANDIDATE,14.5909249,1.591,146.9,146.9,0.93,5214.0,0.766,4.527,0.4968746255828783
FALSE POSITIVE,40.877841988,9.88456,256090.0,256090.0,164.06,6807.0,2.59,3.848,-1.877808294324522
CANDIDATE,11.8496351,3.319,183.8,183.8,1.31,6032.0,0.929,4.508,0.8714826606685748
FALSE POSITIVE,36.75892725,15.5723,261730.0,261730.0,51.31,6085.0,0.979,4.438,-0.4248488056395378
FALSE POSITIVE,0.536869783,4.164,221.7,221.7,1.81,6495.0,1.168,4.379,0.3871628311069138
CANDIDATE,455.62395,13.07,1112.1,1112.1,3.0,5883.0,0.892,4.53,1.234542085809433
FALSE POSITIVE,0.843400322,1.7606,43.7,43.7,0.65,5982.0,0.96,4.493,-0.8997853896210176
FALSE POSITIVE,17.042155208,7.80412,55165.0,55165.0,24.93,6197.0,1.035,4.449,0.7126892739270473
FALSE POSITIVE,0.874236216,2.352,58.4,58.4,3.46,10894.0,4.378,3.667,-0.3699929084015549
CANDIDATE,1.75173647,5.122,68.4,68.4,3.86,10894.0,4.378,3.667,-0.3699929084015549
FALSE POSITIVE,0.60886299,1.27896,2019.5,2019.5,158.5,5022.0,4.167,3.311,-0.2732733001135342
FALSE POSITIVE,4.43529675,2.117,181.9,181.9,1.15,5659.0,0.842,4.511,1.0634783010015136
FALSE POSITIVE,0.88512187,3.349,136.0,136.0,1.05,5392.0,0.819,4.521,1.1594761211679836
FALSE POSITIVE,1.734221252,2.4577,289820.0,289820.0,42.06,4765.0,0.702,4.584,1.0548168435428855
FALSE POSITIVE,5.776764285,6.99715,153900.0,153900.0,117.51,6263.0,2.072,3.875,-0.6558210045363065
FALSE POSITIVE,1.26227317,3.30141,7342.5,7342.5,369.2,4927.0,9.356,2.882,-1.9839111481927247
FALSE POSITIVE,0.76757669,2.04757,157610.0,157610.0,34.23,5182.0,0.627,4.635,0.4961528374613263
FALSE POSITIVE,5.860377067,10.4634,361620.0,361620.0,78.14,6267.0,1.158,4.284,-0.2234699197264178
FALSE POSITIVE,5.801881299,4.21133,34470.0,34470.0,62.9,7259.0,3.009,3.739,-1.3689476686300788
FALSE POSITIVE,4.00770453,5.50884,168780.0,168780.0,92.08,7162.0,1.631,4.185,-0.731608757299309
FALSE POSITIVE,6.099032889,4.82208,55374.0,55374.0,36.68,6356.0,1.141,4.297,-0.3750454252524228
FALSE POSITIVE,0.652956712,0.627,50.0,50.0,0.76,5812.0,1.055,4.419,-0.5475527863034461
FALSE POSITIVE,13.691790011,5.64674,97564.0,97564.0,49.2,6295.0,1.554,4.158,-0.7142858423820507
FALSE POSITIVE,21.570508432,13.8604,134180.0,134180.0,63.68,6322.0,1.692,4.003,-1.3010995852041536
CANDIDATE,407.14656,23.26,82.3,82.3,1.18,5845.0,1.198,4.282,-0.6890232581277165
CANDIDATE,487.83894,32.77,453.3,453.3,3.94,5421.0,1.877,3.882,-0.3873158233188132
FALSE POSITIVE,14.199840087,5.98531,214600.0,214600.0,85.76,5864.0,1.414,4.139,-0.8153361793993873
CANDIDATE,6.853888,2.561,653.8,653.8,1.74,4199.0,0.684,4.609,1.6409087982434354
FALSE POSITIVE,2.136834989,4.34882,346180.0,346180.0,66.59,5753.0,0.989,4.42,0.4600634313837057
FALSE POSITIVE,2.51690133,2.521,59.6,59.6,0.97,5403.0,1.284,4.201,0.2327001730946996
CANDIDATE,7.34672485,2.136,143.0,143.0,0.97,5271.0,0.821,4.578,0.3669527637034462
FALSE POSITIVE,9.296746368,6.88069,213840.0,213840.0,400.4,6461.0,2.884,3.67,-0.7604802821614044
FALSE POSITIVE,18.060078203,11.5759,58975.0,58975.0,20.71,5330.0,0.855,4.464,0.3315851457473789
FALSE POSITIVE,18.74072534,5.19791,125480.0,125480.0,35.61,6122.0,0.996,4.471,1.15225823995246
FALSE POSITIVE,0.93371313,2.971,66.0,66.0,0.69,5436.0,0.869,4.548,1.099567707079134
FALSE POSITIVE,0.93373716,5.015,144.9,144.9,1.14,5390.0,0.852,4.479,1.1991744678533656
FALSE POSITIVE,0.933735579,3.892,351.4,351.4,10.28,5016.0,5.344,3.013,-0.548274574424998
FALSE POSITIVE,58.28819056,21.6014,156160.0,156160.0,42.57,5463.0,1.044,4.353,-0.0242563981779552
FALSE POSITIVE,3.989144446,20.7947,630520.0,630520.0,60.26,5538.0,0.719,4.555,0.1006129468506102
FALSE POSITIVE,32.77897303,19.1378,410080.0,410080.0,69.08,6122.0,0.964,4.487,0.1843403689506886
FALSE POSITIVE,28.487107336,3.77887,37663.0,37663.0,116.84,6351.0,2.385,3.814,-0.6507684876854399
FALSE POSITIVE,8.61733907,4.05563,185860.0,185860.0,51.79,5387.0,0.87,4.482,0.7162982145348086
FALSE POSITIVE,2.16146908,3.643,84.8,84.8,0.95,6047.0,1.013,4.422,0.9169553123263764
FALSE POSITIVE,10.26782676,6.02685,247180.0,247180.0,73.59,6664.0,1.44,4.176,-0.4140219838162514
CANDIDATE,6.933574,2.43,276.7,276.7,1.3,5510.0,0.793,4.584,1.1111163170239726
FALSE POSITIVE,1.057335679,1.5795,47337.0,47337.0,14.59,4664.0,0.683,4.594,0.8296189496185357
FALSE POSITIVE,1.149198426,4.1603,37721.0,37721.0,42.03,5858.0,0.867,4.486,0.2088811650834707
FALSE POSITIVE,2.50012775,28.2,49.9,49.9,1.66,6923.0,1.664,4.12,-2.1614710260946164
CANDIDATE,0.673141323,0.921,229.5,229.5,1.29,5461.0,0.858,4.552,1.0872973090127438
CANDIDATE,8.60965352,2.218,63.2,63.2,3.33,5418.0,4.233,3.447,-1.082397784373775
FALSE POSITIVE,1.40469182,6.26327,702440.0,702440.0,217.25,6230.0,1.863,4.043,-0.3201895280144399
FALSE POSITIVE,10.306982793,11.4277,341790.0,341790.0,81.21,5912.0,1.217,4.225,-0.5194030495629026
FALSE POSITIVE,1.109841858,8.11952,300710.0,300710.0,177.78,5788.0,3.211,3.607,0.1843403689506886
CANDIDATE,13.8911152,5.062,204.9,204.9,1.12,5472.0,0.79,4.499,0.7942513316624683
FALSE POSITIVE,7.234965722,7.0245,164850.0,164850.0,34.03,5653.0,0.798,4.573,1.9606609360911504
FALSE POSITIVE,7.45301717,3.685,551.5,551.5,37.37,4475.0,16.755,2.329,-0.0769469310512808
FALSE POSITIVE,3.684337918,2.1931,76.7,76.7,12.52,9609.0,2.108,4.149,-2.729518277756356
FALSE POSITIVE,11.2570616,29.059,690240.0,690240.0,162.84,6915.0,1.875,4.012,-1.246243687966171
FALSE POSITIVE,21.858963291,6.32492,117110.0,117110.0,114.63,5923.0,2.06,3.904,-0.2516196564669613
FALSE POSITIVE,1.461270059,16.467,3348.7,3348.7,26.29,5226.0,0.674,4.651,1.051929691056675
FALSE POSITIVE,9.4022333,2.79,316.0,316.0,23.61,4597.0,13.874,2.42,-2.652286948750249
CANDIDATE,6.76890076,3.616,123.1,123.1,1.24,5737.0,1.125,4.327,0.3323069338689309
FALSE POSITIVE,9.543584955,3.72007,68184.0,68184.0,77.97,5537.0,1.785,3.837,-1.4497879382439478
CANDIDATE,1.96134311,11.856,207.8,207.8,41.53,6221.0,2.198,3.935,-0.3721582727662122
FALSE POSITIVE,18.611957253,4.24721,124830.0,124830.0,65.5,6492.0,1.17,4.32,-0.531673447629293
FALSE POSITIVE,0.73240662,4.33,329.0,329.0,3.65,7392.0,1.772,4.135,-2.0705257227790126
FALSE POSITIVE,2.954598,24.79,337.8,337.8,89.95,6955.0,2.161,3.885,-1.1047732161419002
FALSE POSITIVE,0.562006231,3.496,14.2,14.2,0.58,6609.0,1.455,4.17,-3.217447047925779
FALSE POSITIVE,3.21559054,16.261,202.4,202.4,18.8,6300.0,1.036,4.414,-0.0986005746978523
FALSE POSITIVE,1.547426532,16.1346,532.9,532.9,3.62,6612.0,1.264,4.303,-0.3678275440368976
FALSE POSITIVE,12.851722103,5.71731,42519.0,42519.0,47.26,5838.0,0.967,4.438,0.678765232214084
FALSE POSITIVE,4.2055797,19.4,100.5,100.5,1.8,6190.0,1.259,4.261,-0.6283930559173151
CANDIDATE,486.77832,15.29,370.8,370.8,9.3,5039.0,4.95,3.295,-0.2689425713842196
CANDIDATE,28.2682167,1.355,197.0,197.0,1.22,5496.0,0.838,4.564,0.478108134422516
FALSE POSITIVE,0.957476003,0.6624,450.7,450.7,2.47,6312.0,1.122,4.338,-0.5641539130991511
FALSE POSITIVE,1.559360638,5.4458,280070.0,280070.0,94.2,7002.0,1.488,4.193,-0.1253067351952918
CANDIDATE,1.6037058,9.067,32.8,32.8,1.54,6400.0,2.512,3.877,-0.4075258907222808
FALSE POSITIVE,2.313367981,2.42645,13438.0,13438.0,33.55,5508.0,0.764,4.598,-0.580755039894856
FALSE POSITIVE,76.01811375,13.4849,80671.0,80671.0,63.58,6703.0,1.892,4.018,-0.3678275440368976
CANDIDATE,0.70965042,1.318,223.4,223.4,1.49,5618.0,1.002,4.373,0.8512725932651085
FALSE POSITIVE,1.574063832,5.6357,1118.1,1118.1,28.63,5951.0,0.962,4.411,0.2680677910507669
FALSE POSITIVE,2.51989935,1.55,147.2,147.2,1.04,5646.0,0.841,4.549,0.9667586927134916
FALSE POSITIVE,3.867613816,5.36467,340910.0,340910.0,69.23,5780.0,1.046,4.364,0.7069149689546275
FALSE POSITIVE,0.733726452,2.309,114.6,114.6,0.86,5855.0,0.797,4.578,1.0865755208911905
FALSE POSITIVE,36.473115046,2.91005,161930.0,161930.0,53.1,5452.0,0.766,4.594,0.0681324813807522
FALSE POSITIVE,4.238855579,5.2235,68002.0,68002.0,38.01,5655.0,0.804,4.482,0.428304754035401
CANDIDATE,3.62657392,1.791,98.5,98.5,0.79,5416.0,0.8,4.579,0.411703627239696
FALSE POSITIVE,1.17033848,11.56,17.3,17.3,0.98,8027.0,2.314,3.997,-1.3956538291275182
FALSE POSITIVE,7.841066931,5.47901,342090.0,342090.0,56.33,5973.0,0.829,4.562,0.6347361567993876
CANDIDATE,0.902403563,1.7129,4759.5,4759.5,6.17,5776.0,0.755,4.599,0.2391962661886714
CANDIDATE,8.7998722,1.153,270.3,270.3,1.09,4298.0,0.675,4.603,1.1515364518309066
FALSE POSITIVE,4.292599454,4.73293,140030.0,140030.0,64.04,6467.0,1.174,4.377,0.944383260945368
CANDIDATE,6.87778029,3.199,124.0,124.0,1.19,6274.0,1.062,4.434,0.6022556913295295
FALSE POSITIVE,2.113197701,3.46341,57316.0,57316.0,50.13,6215.0,1.463,4.138,-0.3541135697274032
FALSE POSITIVE,11.02822674,8.275,278040.0,278040.0,75.47,6271.0,1.387,4.199,-0.9445362531572674
FALSE POSITIVE,70.37626987,6.4205,116050.0,116050.0,40.43,5458.0,0.755,4.603,0.6087517844235014
CANDIDATE,12.9489256,2.162,331.0,331.0,0.94,3867.0,0.525,4.734,1.009344191885084
FALSE POSITIVE,0.772803664,1.368,290.2,290.2,1.11,4535.0,0.668,4.607,1.1486492993446973
FALSE POSITIVE,7.549299761,2.46338,44576.0,44576.0,18.8,5085.0,0.634,4.679,0.2478577236473006
FALSE POSITIVE,0.530972263,3.653,48.6,48.6,9.32,6185.0,0.991,4.472,0.5423472772406801
FALSE POSITIVE,0.530967171,3.8102,378390.0,378390.0,92.29,5951.0,0.991,4.439,-2.867379808972865
FALSE POSITIVE,1.606163631,4.92516,144600.0,144600.0,130.46,8027.0,2.314,3.997,-1.135810105368653
FALSE POSITIVE,42.032096076,11.6768,391260.0,391260.0,79.17,6618.0,1.117,4.393,-1.1336447410039956
FALSE POSITIVE,0.619303759,6.6038,74.5,74.5,4.71,7138.0,1.684,4.137,-0.8016222050898916
FALSE POSITIVE,22.470494368,7.39097,45979.0,45979.0,19.12,5315.0,0.697,4.636,-1.112712885478976
CANDIDATE,130.235324,5.678,750.1,750.1,2.44,5616.0,0.903,4.529,1.2460906957542712
FALSE POSITIVE,37.482223878,4.81451,28977.0,28977.0,114.14,6422.0,2.415,3.78,-0.580755039894856
FALSE POSITIVE,3.71186243,1.032,53.9,53.9,0.95,6302.0,1.258,4.299,-0.3447303241472207
FALSE POSITIVE,1.077358008,3.6713,311050.0,311050.0,70.64,6100.0,1.064,4.397,-0.0856083885099086
FALSE POSITIVE,3.55643514,8.529,45.8,45.8,0.75,5831.0,1.109,4.289,-0.281934757572162
